DrugBankID,DrugName,Type,Groups,GeneSymbol,Action
DB09130,Copper,small molecule,approved|investigational,PPIA,
DB09130,Copper,small molecule,approved|investigational,HSPA8,
DB09130,Copper,small molecule,approved|investigational,HSP90AA1,
DB09130,Copper,small molecule,approved|investigational,PTGES3,
DB09130,Copper,small molecule,approved|investigational,STIP1,
DB09130,Copper,small molecule,approved|investigational,EIF6,
DB09130,Copper,small molecule,approved|investigational,EIF4A1,
DB09130,Copper,small molecule,approved|investigational,GPI,
DB09130,Copper,small molecule,approved|investigational,LDHA,
DB09130,Copper,small molecule,approved|investigational,PGK1,
DB09130,Copper,small molecule,approved|investigational,TUBA3C,
DB09130,Copper,small molecule,approved|investigational,TUBB,
DB09130,Copper,small molecule,approved|investigational,CFL1,
DB09130,Copper,small molecule,approved|investigational,YWHAB,
DB09130,Copper,small molecule,approved|investigational,GOT1,
DB09130,Copper,small molecule,approved|investigational,GSS,
DB09130,Copper,small molecule,approved|investigational,HDGF,
DB09130,Copper,small molecule,approved|investigational,IDH3A,
DB09130,Copper,small molecule,approved|investigational,CLIC1,
DB09130,Copper,small molecule,approved|investigational,PSME1,
DB09130,Copper,small molecule,approved|investigational,PEBP1,
DB09130,Copper,small molecule,approved|investigational,PGAM1,
DB09130,Copper,small molecule,approved|investigational,RANBP1,
DB09130,Copper,small molecule,approved|investigational,UGDH,
DB09130,Copper,small molecule,approved|investigational,B2M,
DB09130,Copper,small molecule,approved|investigational,SCO1,
DB09130,Copper,small molecule,approved|investigational,PRNP,
DB09130,Copper,small molecule,approved|investigational,GLRA1,
DB09130,Copper,small molecule,approved|investigational,HTT,
DB09130,Copper,small molecule,approved|investigational,NEIL1,
DB09130,Copper,small molecule,approved|investigational,NEIL2,
DB09130,Copper,small molecule,approved|investigational,HEPHL1,cofactor
DB09130,Copper,small molecule,approved|investigational,SERPINE1,
DB09130,Copper,small molecule,approved|investigational,S100A2,
DB09130,Copper,small molecule,approved|investigational,S100A4,
DB09130,Copper,small molecule,approved|investigational,SNCA,
DB09130,Copper,small molecule,approved|investigational,BDNF,cofactor
DB09130,Copper,small molecule,approved|investigational,PARK7,
DB09130,Copper,small molecule,approved|investigational,IAPP,
DB09130,Copper,small molecule,approved|investigational,TAC3,
DB09130,Copper,small molecule,approved|investigational,A1BG,
DB09130,Copper,small molecule,approved|investigational,AFM,
DB09130,Copper,small molecule,approved|investigational,AGT,
DB09130,Copper,small molecule,approved|investigational,AHSG,
DB09130,Copper,small molecule,approved|investigational,APCS,
DB09130,Copper,small molecule,approved|investigational,APOA1,
DB09130,Copper,small molecule,approved|investigational,APOA2,
DB09130,Copper,small molecule,approved|investigational,APOA4,
DB09130,Copper,small molecule,approved|investigational,APOBR,
DB09130,Copper,small molecule,approved|investigational,APOC2,
DB09130,Copper,small molecule,approved|investigational,APOC3,
DB09130,Copper,small molecule,approved|investigational,APOD,
DB09130,Copper,small molecule,approved|investigational,APOE,
DB09130,Copper,small molecule,approved|investigational,APOH,
DB09130,Copper,small molecule,approved|investigational,AZGP1,
DB09130,Copper,small molecule,approved|investigational,C1QC,
DB09130,Copper,small molecule,approved|investigational,C1S,
DB09130,Copper,small molecule,approved|investigational,C3,
DB09130,Copper,small molecule,approved|investigational,C4B,
DB09130,Copper,small molecule,approved|investigational,C4BPA,
DB09130,Copper,small molecule,approved|investigational,C5,
DB09130,Copper,small molecule,approved|investigational,C8B,
DB09130,Copper,small molecule,approved|investigational,C9,
DB09130,Copper,small molecule,approved|investigational,CFH,
DB09130,Copper,small molecule,approved|investigational,CFI,
DB09130,Copper,small molecule,approved|investigational,CLEC3B,
DB09130,Copper,small molecule,approved|investigational,CLU,
DB09130,Copper,small molecule,approved|investigational,F2,
DB09130,Copper,small molecule,approved|investigational,C1QBP,
DB09130,Copper,small molecule,approved|investigational,GSN,
DB09130,Copper,small molecule,approved|investigational,HBA1,
DB09130,Copper,small molecule,approved|investigational,HBB,
DB09130,Copper,small molecule,approved|investigational,CBX5,
DB09130,Copper,small molecule,approved|investigational,HPR,
DB09130,Copper,small molecule,approved|investigational,IGFALS,
DB09130,Copper,small molecule,approved|investigational,IGHG1,
DB09130,Copper,small molecule,approved|investigational,IGHG4,
DB09130,Copper,small molecule,approved|investigational,IGLL1,
DB09130,Copper,small molecule,approved|investigational,ITIH2,
DB09130,Copper,small molecule,approved|investigational,KNG1,
DB09130,Copper,small molecule,approved|investigational,KRT1,
DB09130,Copper,small molecule,approved|investigational,KRT10,
DB09130,Copper,small molecule,approved|investigational,KRT2,
DB09130,Copper,small molecule,approved|investigational,KRT9,
DB09130,Copper,small molecule,approved|investigational,LRG1,
DB09130,Copper,small molecule,approved|investigational,LUM,
DB09130,Copper,small molecule,approved|investigational,PGLYRP2,
DB09130,Copper,small molecule,approved|investigational,PLG,
DB09130,Copper,small molecule,approved|investigational,PON1,
DB09130,Copper,small molecule,approved|investigational,PPBP,
DB09130,Copper,small molecule,approved|investigational,SERPINA1,
DB09130,Copper,small molecule,approved|investigational,SERPINA4,
DB09130,Copper,small molecule,approved|investigational,SERPINA6,
DB09130,Copper,small molecule,approved|investigational,SERPINA7,
DB09130,Copper,small molecule,approved|investigational,SERPINC1,
DB09130,Copper,small molecule,approved|investigational,SERPIND1,
DB09130,Copper,small molecule,approved|investigational,SERPINF1,
DB09130,Copper,small molecule,approved|investigational,SERPINF2,
DB09130,Copper,small molecule,approved|investigational,SERPING1,
DB09130,Copper,small molecule,approved|investigational,TTR,
DB09130,Copper,small molecule,approved|investigational,VTN,
DB09130,Copper,small molecule,approved|investigational,APLP1,cofactor
DB09131,Cupric Chloride,small molecule,approved|investigational,PROC,
DB09131,Cupric Chloride,small molecule,approved|investigational,CSTB,
DB09140,Oxygen,small molecule,approved|vet_approved,MT-CO1,agonist
DB09140,Oxygen,small molecule,approved|vet_approved,MT-CO1,activator
DB09140,Oxygen,small molecule,approved|vet_approved,NOX1,agonist
DB09140,Oxygen,small molecule,approved|vet_approved,NOX1,activator
DB09141,Protamine sulfate,biotech,approved,F10,
DB09141,Protamine sulfate,biotech,approved,SERPINC1,
DB09142,Sincalide,biotech,approved,CCKAR,agonist
DB09142,Sincalide,biotech,approved,CCKBR,agonist
DB09143,Sonidegib,small molecule,approved|investigational,SMO,antagonist
DB09147,Ferric pyrophosphate,small molecule,experimental,FTL,binder
DB09147,Ferric pyrophosphate,small molecule,experimental,HBA1,binder
DB09147,Ferric pyrophosphate,small molecule,experimental,HBB,binder
DB09148,Florbetaben F-18,small molecule,approved,APP,binder
DB09149,Florbetapir (18F),small molecule,approved|investigational,APP,binder
DB09151,Flutemetamol (18F),small molecule,approved|investigational,APP,binder
DB09166,Etizolam,small molecule,experimental,GABRA1,positive allosteric modulator
DB09166,Etizolam,small molecule,experimental,GABRA1,ligand
DB09166,Etizolam,small molecule,experimental,PTAFR,antagonist
DB09167,Dosulepin,small molecule,approved,HTR1A,antagonist
DB09167,Dosulepin,small molecule,approved,HTR2A,antagonist
DB09167,Dosulepin,small molecule,approved,HRH1,antagonist
DB09167,Dosulepin,small molecule,approved,CHRM1,antagonist
DB09167,Dosulepin,small molecule,approved,CHRM2,antagonist
DB09167,Dosulepin,small molecule,approved,CHRM3,antagonist
DB09167,Dosulepin,small molecule,approved,CHRM4,antagonist
DB09167,Dosulepin,small molecule,approved,CHRM5,antagonist
DB09167,Dosulepin,small molecule,approved,ADRA2A,antagonist
DB09167,Dosulepin,small molecule,approved,ADRA1A,antagonist
DB09167,Dosulepin,small molecule,approved,SLC6A2,inhibitor
DB09167,Dosulepin,small molecule,approved,SLC6A4,inhibitor
DB09173,Butyrfentanyl,small molecule,illicit,OPRM1,agonist
DB09173,Butyrfentanyl,small molecule,illicit,OPRK1,agonist
DB09173,Butyrfentanyl,small molecule,illicit,OPRD1,agonist
DB09183,Dasabuvir,small molecule,approved,NS5b,inhibitor
DB09185,Viloxazine,small molecule,approved|investigational|withdrawn,SLC6A2,inhibitor
DB09185,Viloxazine,small molecule,approved|investigational|withdrawn,HTR2B,antagonist
DB09185,Viloxazine,small molecule,approved|investigational|withdrawn,HTR2C,agonist
DB09185,Viloxazine,small molecule,approved|investigational|withdrawn,ADRA1B,antagonist
DB09185,Viloxazine,small molecule,approved|investigational|withdrawn,ADRB2,antagonist
DB09185,Viloxazine,small molecule,approved|investigational|withdrawn,HRH1,antagonist
DB09185,Viloxazine,small molecule,approved|investigational|withdrawn,HRH2,antagonist
DB09185,Viloxazine,small molecule,approved|investigational|withdrawn,CHRM1,antagonist
DB09185,Viloxazine,small molecule,approved|investigational|withdrawn,CHRM2,antagonist
DB09185,Viloxazine,small molecule,approved|investigational|withdrawn,CHRM3,antagonist
DB09185,Viloxazine,small molecule,approved|investigational|withdrawn,CHRM4,antagonist
DB09185,Viloxazine,small molecule,approved|investigational|withdrawn,MAOA,inhibitor
DB09185,Viloxazine,small molecule,approved|investigational|withdrawn,MAOB,inhibitor
DB09186,Nisoxetine,small molecule,experimental,SLC6A4,
DB09194,Etoperidone,small molecule,withdrawn,HTR2A,antagonist
DB09194,Etoperidone,small molecule,withdrawn,HTR2C,agonist
DB09194,Etoperidone,small molecule,withdrawn,ADRA1A,antagonist
DB09194,Etoperidone,small molecule,withdrawn,ADRA2A,antagonist
DB09194,Etoperidone,small molecule,withdrawn,DRD2,antagonist
DB09194,Etoperidone,small molecule,withdrawn,CHRM1,antagonist
DB09195,Lorpiprazole,small molecule,approved,HTR2A,antagonist
DB09195,Lorpiprazole,small molecule,approved,HTR2C,antagonist
DB09195,Lorpiprazole,small molecule,approved,ADRA1A,antagonist
DB09195,Lorpiprazole,small molecule,approved,ADRA2A,antagonist
DB09195,Lorpiprazole,small molecule,approved,HRH1,antagonist
DB09195,Lorpiprazole,small molecule,approved,SLC6A4,antagonist
DB09198,Lobeglitazone,small molecule,experimental,PPARG,activator
DB09201,Ciglitazone,small molecule,experimental,PPARG,agonist
DB09202,Cirazoline,small molecule,experimental,ADRA1A,agonist
DB09202,Cirazoline,small molecule,experimental,ADRA1B,partial agonist
DB09202,Cirazoline,small molecule,experimental,ADRA1D,partial agonist
DB09202,Cirazoline,small molecule,experimental,ADRA2A,antagonist
DB09203,Synephrine,small molecule,experimental,ADRA1A,
DB09204,Arotinolol,small molecule,investigational,ADRB1,antagonist
DB09204,Arotinolol,small molecule,investigational,ADRB2,antagonist
DB09204,Arotinolol,small molecule,investigational,ADRA1A,antagonist
DB09205,Moxisylyte,small molecule,approved|investigational,ADRA1A,antagonist
DB09207,AS-8112,small molecule,experimental,DRD2,antagonist
DB09207,AS-8112,small molecule,experimental,DRD3,antagonist
DB09209,Pholcodine,small molecule,approved|illicit,OPRM1,antagonist
DB09209,Pholcodine,small molecule,approved|illicit,OPRK1,antagonist
DB09209,Pholcodine,small molecule,approved|illicit,OPRD1,antagonist
DB09211,Limaprost,small molecule,investigational,PTGER2,agonist
DB09211,Limaprost,small molecule,investigational,PTGER1,agonist
DB09211,Limaprost,small molecule,investigational,PTGER3,agonist
DB09211,Limaprost,small molecule,investigational,PTGER4,
DB09212,Loxoprofen,small molecule,approved,PTGS2,antagonist
DB09212,Loxoprofen,small molecule,approved,PTGS1,antagonist
DB09213,Dexibuprofen,small molecule,approved|investigational,PTGS2,inhibitor
DB09213,Dexibuprofen,small molecule,approved|investigational,PTGS1,inhibitor
DB09213,Dexibuprofen,small molecule,approved|investigational,BCL2,negative modulator
DB09213,Dexibuprofen,small molecule,approved|investigational,THBD,modulator
DB09213,Dexibuprofen,small molecule,approved|investigational,PLAT,modulator
DB09213,Dexibuprofen,small molecule,approved|investigational,FABP2,binder
DB09213,Dexibuprofen,small molecule,approved|investigational,PPARG,activator
DB09213,Dexibuprofen,small molecule,approved|investigational,CFTR,inhibitor
DB09213,Dexibuprofen,small molecule,approved|investigational,SLC15A1,
DB09213,Dexibuprofen,small molecule,approved|investigational,PPARA,
DB09213,Dexibuprofen,small molecule,approved|investigational,GP1BA,
DB09213,Dexibuprofen,small molecule,approved|investigational,S100A7,
DB09214,Dexketoprofen,small molecule,approved|investigational,PTGS1,antagonist
DB09214,Dexketoprofen,small molecule,approved|investigational,PTGS2,antagonist
DB09215,Droxicam,small molecule,withdrawn,PTGS1,inhibitor
DB09215,Droxicam,small molecule,withdrawn,PTGS2,inhibitor
DB09216,Tolfenamic acid,small molecule,approved|investigational,PTGS1,antagonist
DB09216,Tolfenamic acid,small molecule,approved|investigational,PTGS2,antagonist
DB09217,Firocoxib,small molecule,experimental|vet_approved,PTGS2,
DB09220,Nicorandil,small molecule,approved|investigational,ABCC9,activator
DB09221,Polaprezinc,small molecule,experimental,TNF,inhibitor
DB09221,Polaprezinc,small molecule,experimental,IL6,inhibitor
DB09221,Polaprezinc,small molecule,experimental,IL3,inhibitor
DB09221,Polaprezinc,small molecule,experimental,FLT1,agonist
DB09221,Polaprezinc,small molecule,experimental,NGF,agonist
DB09221,Polaprezinc,small molecule,experimental,PDGFRB,agonist
DB09221,Polaprezinc,small molecule,experimental,HSP90AA1,agonist
DB09221,Polaprezinc,small molecule,experimental,HSP90AB1,agonist
DB09223,Blonanserin,small molecule,investigational,DRD2,antagonist
DB09223,Blonanserin,small molecule,investigational,DRD3,antagonist
DB09223,Blonanserin,small molecule,investigational,HTR2A,antagonist
DB09224,Melperone,small molecule,investigational,DRD2,antagonist
DB09225,Zotepine,small molecule,approved|investigational|withdrawn,DRD1,antagonist
DB09225,Zotepine,small molecule,approved|investigational|withdrawn,DRD2,antagonist
DB09225,Zotepine,small molecule,approved|investigational|withdrawn,HTR2A,antagonist
DB09225,Zotepine,small molecule,approved|investigational|withdrawn,HTR7,antagonist
DB09225,Zotepine,small molecule,approved|investigational|withdrawn,SLC6A2,antagonist
DB09225,Zotepine,small molecule,approved|investigational|withdrawn,SLC6A4,antagonist
DB09225,Zotepine,small molecule,approved|investigational|withdrawn,HTR6,antagonist
DB09227,Barnidipine,small molecule,experimental,CACNA1C,antagonist
DB09227,Barnidipine,small molecule,experimental,CACNA1G,antagonist
DB09227,Barnidipine,small molecule,experimental,CACNA1G,inhibitor
DB09227,Barnidipine,small molecule,experimental,CACNA1H,antagonist
DB09227,Barnidipine,small molecule,experimental,CACNA1H,inhibitor
DB09228,Conestat alfa,biotech,approved|investigational,C1R,inhibitor
DB09228,Conestat alfa,biotech,approved|investigational,C1S,inhibitor
DB09228,Conestat alfa,biotech,approved|investigational,KLKB1,inhibitor
DB09228,Conestat alfa,biotech,approved|investigational,F12,inhibitor
DB09228,Conestat alfa,biotech,approved|investigational,F2,inhibitor
DB09228,Conestat alfa,biotech,approved|investigational,F11,inhibitor
DB09228,Conestat alfa,biotech,approved|investigational,PLAT,inhibitor
DB09229,Aranidipine,small molecule,experimental,CACNA1C,antagonist
DB09229,Aranidipine,small molecule,experimental,CACNA1D,antagonist
DB09229,Aranidipine,small molecule,experimental,CACNA1F,antagonist
DB09229,Aranidipine,small molecule,experimental,CACNA1S,antagonist
DB09229,Aranidipine,small molecule,experimental,ADRA1A,agonist
DB09229,Aranidipine,small molecule,experimental,CACNA1H,inhibitor
